"X","t","pval","FC","log2FC"
"ZBTB40",-9.42358163449218,2.83392943652439e-17,0.810446647615476,-0.303210879846652
"RABGEF1",-7.37013355382976,5.76112911719368e-12,0.914617048031645,-0.128760284334779
"PCDH19",-21.0261898015667,6.24558923939357e-58,0.73935928541042,-0.435652494632079
"CCT2",14.8797377869228,4.21925483589441e-34,1.61325207120215,0.689971877712816
"PTP4A3",12.3021581022502,1.93045267232134e-24,1.6595619160543,0.730802455459088
"SLC45A2",7.30872648133565,1.18721972699415e-11,2.66999755796168,1.41683842239291
"DEFB110",1.38480204939227,0.16639431552991,Inf,Inf
"GMPPB",12.4377584219613,2.92445568463576e-24,1.69257997679145,0.759224004786612
"POLE2",20.2045457136723,5.13511787246133e-43,3.56583638859433,1.83424050925044
"COL17A1",-12.9299529107148,4.32467754468251e-25,0.134095234959597,-2.89867012253908
"ACAT1",-9.41725560684185,2.61315428757674e-16,0.550353370463874,-0.861569854226562
"KIR2DL3",-1.39741456162457,0.164390298385492,1.25638228807464,0.329275509765206
"PPIF",10.3922524933162,1.31783011237501e-19,1.78575122519495,0.836531111155567
"CCDC126",-2.97589119162929,0.00329866049624242,1.04140499907072,0.0585312372462425
"IFIT1B",-1.74336445604446,0.0836015111206299,0.820754260414783,-0.284977761251669
"CLDN9",13.6304804728361,3.32676818924201e-30,6.31088596680499,2.65784255515898
"HSPA2",3.07114912717675,0.00237899591047984,1.74374017021619,0.802185084227658
"PRRG1",-22.1340508717728,1.28488371191e-58,0.48507534180257,-1.04371925108607
"VWF",-18.9130200886104,3.1799788237832e-39,0.246970744935486,-2.0175879382441
"VEZT",4.68936315756366,4.71638159760071e-06,1.17121436792198,0.228005157165809
"NGFRAP1",-2.17391794534955,0.0303943937008614,1.16509945814078,0.220453115087214
"NCBP2",16.2759333260041,1.52351838072181e-41,1.32453013000474,0.405480662064665
"ASAP2",-3.60730416017287,0.000418385495786894,0.911296002645999,-0.134008355692962
"LAMB3",-19.4776892832148,2.06609083101489e-45,0.323288516961488,-1.62910583028426
"HAT1",8.11401396702015,1.24592479353816e-13,1.23057510285769,0.299332709168626
"ARRDC1",15.8094579208734,5.07166093212334e-33,2.21892136110984,1.14985853912248
"HMOX2",17.7675178368928,4.07232028984976e-39,1.71248534621244,0.776091642942014
"RAB40A",-7.95375831607892,2.70872037704517e-13,0.764353303429362,-0.387688452323859
"POLR3B",-4.91897179048854,1.59594072168664e-06,0.962908460748182,-0.0545294406418519
"OTUB2",15.2053299110646,3.15957456354062e-32,2.06436909828698,1.04570094007397
"C14orf93",-3.49675481964141,0.000610169427765701,0.943830210028219,-0.0834007450269575
"SLC39A11",18.7957917818414,5.79830772858997e-43,2.63086545862371,1.39553747155989
"KRT72",2.51188997023085,0.0127935642535154,3.76159597663037,1.9113449010106
"PDYN",-2.32367447252511,0.0215644812513587,3.4811495320101,1.79956378603978
"ZGRF1",4.41550597409339,1.96619325953111e-05,1.31002245738529,0.38959154373271
"SRSF6",-0.431084162619762,0.667149465578114,0.96826744903145,-0.0465224997653544
"DSP",3.56699065286228,0.000513386832873099,1.43862878771553,0.524694378589677
"APBB3",-4.07646475553294,6.86600500599959e-05,0.959160058913021,-0.0601565112059643
"FABP5P3",-3.20665548427277,0.00168196008454779,0.781010191959053,-0.356586719640669
"FAM198B",-10.5316444708522,3.78018949656543e-23,0.978665689458939,-0.0311119730851046
"RPL13A",-3.78281225479281,0.000223856872322073,0.90621177593824,-0.142079856543988
"CNN1",-24.0603110245785,2.09330409482792e-51,0.110361253088878,-3.17969435201389
"RAD23A",5.80475688789581,3.94468508713853e-08,1.20663291686499,0.270986844637777
"PLA2G12A",-2.31973550356314,0.0212502797011083,1.02516900844306,0.0358617707482415
"DRAM1",-7.47132285388833,3.00469250318513e-12,0.852959293869646,-0.229451202035108
"HABP4",-17.7559379146952,6.94469645140836e-38,0.462059309486166,-1.11385004841966
"IL17RD",-19.2874441044975,4.8368330063655e-43,0.333334399056758,-1.58495788818683
"HOXC9",5.10552971599618,7.52561477829435e-07,1.48920590047063,0.574543237500598
"NRBP2",-14.5019384320554,7.14750276932867e-35,0.736552526852542,-0.441139680926308
"GPR15",-6.68986337296785,6.93240092523693e-10,0.313190720130107,-1.6748866288121
"CSRNP2",13.3285334081062,1.41871845220218e-29,1.42733140952788,0.513320350490506
"TNNT1",16.2850735472599,1.21687964834316e-34,0.492505637639171,-1.02178785590713
"MFHAS1",-3.27403675837784,0.00123833131404953,1.05504240496897,0.0773009858604085
"PRSS21",-4.86094761072475,2.89403768076629e-06,1.27380542947915,0.349144926445859
"RPUSD2",5.85246803315222,3.64350902411956e-08,1.22444020077247,0.292122317261917
"FBXO2",-2.84679455132055,0.00514691058178939,0.794910550171412,-0.331135569188047
"HAAO",-19.7127933343828,1.15432820829447e-48,0.541488144397839,-0.884998343767858
"HLA-DQB2",6.14402681762845,7.05755386457495e-09,2.4922617946386,1.31745562132713
"SCCPDH",13.1518058436916,1.15882648409496e-31,1.97241416527941,0.97996251898644
"CDA",2.07465222211863,0.0400824582209831,1.17947321738138,0.238142659281275
"CAPN6",-26.3170606848691,1.15873368629674e-76,0.57566108229006,-0.79670841309146
"HS3ST3A1",15.4495918744671,1.36989098644581e-35,3.18893394427403,1.67307421384753
"GATAD2B",5.81030955155071,2.19341667254999e-08,1.18784989762058,0.248352541828826
"SUSD1",-4.76041041009426,4.0984240442731e-06,0.907666396378271,-0.13976594795067
"SPDYA",2.28433090333829,0.0237709712229656,1.20693393623036,0.271346709662716
"GAPDHS",0.561076990871978,0.575668018914028,1.1481192891636,0.199272545274926
"KRTAP7-1",-0.917020304606467,0.360840779124654,0.734214177134314,-0.445727122803622
"RPL27",-4.33088694691057,2.7045281660163e-05,0.890764853579359,-0.166883459266242
"UBL3",-10.4017699599857,1.53243419503224e-20,0.799567481857804,-0.322708295536757
"ZNF542P",-12.0010905382512,1.03583845738854e-28,0.823895786463885,-0.279466230609977
"NCOR2",2.44317996650168,0.0157669013736685,1.11619086975016,0.158583750551213
"INTS2",-0.789829181317391,0.430397122019693,1.14283128284209,0.192612432972014
"ATRX",-9.57026970162153,2.65791039191788e-17,0.737907712952973,-0.438487699185023
"LOC440173",-17.5113726287081,1.35402063667682e-38,0.482148359639677,-1.05245095510687
"KLHL12",21.4047393999992,4.15037918273242e-72,1.50156558868938,0.58646749348332
"SLC5A2",4.32644212313594,2.53041723714608e-05,2.89808821644027,1.53510151052075
"TMEM108",-6.64421171021705,1.99975846838526e-10,1.24067058181537,0.311120107354609
"ZNF358",-2.672937984494,0.00817989880492998,1.0244460549897,0.0348440172941281
"STAP2",8.05866674264151,6.99449892101068e-13,1.91069507246496,0.934097557203937
"RRH",1.94698807328779,0.0534076671963862,1.31360023206334,0.393526287097875
"TDH",-1.83164410224965,0.0688105275553589,1.40498642804073,0.49055619429467
"POLR2J3",1.70489634274627,0.0901108388735386,1.24931685123305,0.321139419083947
"BNC2",-7.2619191370825,1.71265987169031e-11,0.710041420827958,-0.49402490705871
"DDX56",18.9554773988642,2.50875942591693e-44,1.50482070873507,0.589591607897068
"RNF19B",8.82518627312117,5.16667196046476e-16,1.32059037915217,0.40118304068918
"KARS",-6.6928385211246,1.62561698566829e-10,0.927215015587211,-0.109024164934483
"CSRP3",-0.86788319341026,0.387291758654998,0.00771499882318009,-7.0181183479299
"F9",-0.752121220141802,0.453177539433122,5.96726151624024,2.57706900463128
"KIAA0247",-0.0693169043419956,0.944824689647035,1.04510432129038,0.0636469579008675
"MROH2B",-0.496574521846602,0.62022733972228,1.43794828591048,0.524011791909291
"C8B",-3.71529627136972,0.000301382193950235,2.12014426390654,1.08416243542121
"COTL1",6.25090958142077,3.74038839950833e-09,1.62533079820268,0.700733374976546
"TMBIM1",-15.1754567183755,2.77282148608177e-30,0.462969987762973,-1.11100942172349
"ZBTB8A",-3.50311793927298,0.000593823614583094,0.943209548358892,-0.0843497717135621
"CHCHD3",5.44472630240004,2.40944120222613e-07,1.17310203584528,0.230328503737962
"CLPP",14.1180698593813,3.64198084795142e-29,1.74202438154803,0.800764816182631
"DUSP7",-13.6628982779943,1.35771917364892e-30,0.77323822771448,-0.371015130940394
"SUN3",4.05638840649725,6.16186525774139e-05,10.4056795644887,3.37929928122956
"ZNF23",-19.2292737015845,3.5046928374749e-48,0.694860144822018,-0.525205460469079
"HPSE",7.15630509741988,3.69060276292086e-11,1.92010272072207,0.941183493609049
"SF1",-5.35141865870438,3.22705026711307e-07,0.92966284595331,-0.105220495507537
"SLC6A13",0.976461460558594,0.330333115948659,1.496834323121,0.581914545752211
"EQTN",-8.66674764048443,2.45535502682883e-14,0.282986349053426,-1.82119563415505
"PDF",15.0737692923189,2.98234156853254e-33,1.8084470670983,0.854751371202216
"MUC13",4.82729046301422,2.5678717239174e-06,9.71013479337841,3.27949132287298
"LINC01091",-21.8923218602144,3.53775396199252e-48,0.250234288693333,-1.99864860459044
"ESD",-22.6310304418471,3.93664622369718e-54,0.619715096775044,-0.690322980898967
"USP32P1",-11.1898220100691,9.462729010905e-22,0.538143495861281,-0.893937176447506
"CAMKV",-0.116544785301108,0.907350708363533,4.8168905123189,2.26810213191124
"CACNA1D",5.9027136813631,2.75679564114591e-08,2.5289658255109,1.33854754166739
"LILRA2",2.5103807212566,0.0131944643970093,1.21966751235082,0.286487915281542
"PPID",6.10766559473974,6.0807074139929e-09,1.16946573674191,0.225849593920654
"BATF2",3.12036788642867,0.00196909739345761,2.11618080137864,1.08146289309901
"LGR4",-27.2952636053857,7.5418754498577e-82,0.414814209267735,-1.26946278104242
"ASIC1",-5.37742930838938,2.59829753254454e-07,0.870664599635476,-0.199811028912449
"AADACL4",-4.82847911246662,4.34075062828878e-06,0.14704989577258,-2.7656223332291
"FAF2",12.2768064939029,4.42251392561295e-27,1.27750411132761,0.353327934123693
"PRDM9",4.98652186075713,8.30367394013324e-07,10.6324109371358,3.41039686510233
"SLC7A5P1",6.10212614523762,6.21616471367892e-09,3.10297052196488,1.63364999141478
"PFDN1",1.55287430079832,0.122458007694056,1.05058485960522,0.0711926985050756
"CBX2",20.9155290633617,8.92449801282083e-64,6.44635458829156,2.68848354748837
"ZC3H12B",-29.196511751963,9.04020325318462e-72,0.337776642083932,-1.5658585284852
"OR10G3",-1.29034104383887,0.199472536126095,0.327459808935287,-1.61061024780347
"PCNXL3",14.6736098884109,1.62852289645775e-30,1.55429274304974,0.636258253533866
"SNAP29",9.67815099610451,1.01701460786421e-19,1.22188302408438,0.289106176604115
"METTL1",14.8356953418569,7.58941935429253e-31,1.7779967380074,0.830252677337048
"BMF",13.1351308146547,5.08475237427596e-27,1.82336462512887,0.86660309141781
"DKFZP434A062",-1.69134932533503,0.0928826082227123,1.02947021832118,0.0419020946600019
"OGFOD3",3.91405760782496,0.000133203451203578,1.21297107897515,0.278545152505787
"MRPS10",9.79260977345446,1.02024088043715e-18,1.25954261308917,0.332899932435355
"CHI3L2",-8.36787729412809,8.59881909467186e-15,1.41098644595522,0.496704129361749
"HTR7",-7.37629083733775,8.51282551022084e-12,0.796438565276971,-0.32836501372503
"DMRT3",-10.9004050396526,3.99857073230629e-20,0.419249044602781,-1.25412059875045
"PIGA",-1.21741941879496,0.22541355726383,0.999642628884952,-0.000515669683651395
"ZNF667",-19.4338834548521,1.67382594532438e-50,0.4583002904545,-1.1256348948458
"OR2T3",3.12936385805914,0.00191121342298123,4.29381485630192,2.1022599854087
"ZNF687",19.6251939914027,1.1132333696885e-43,1.84096158033685,0.880459518900821
"RRP15",4.61111442054386,7.65102563178933e-06,1.16891356531725,0.225168254507344
"SLC38A11",-3.56100904454805,0.000475254456673429,1.72797467864459,0.789082076725028
"CDC42EP2",-11.3123835500284,8.80182484110201e-21,0.446566752839992,-1.16305224923157
"CXCR3",8.6596323993807,3.3559871072112e-15,3.12394603946049,1.64336953373754
"AAMDC",-4.03216214358306,8.63428904727851e-05,0.981713611243104,-0.026625876762244
"CITED2",-14.080162956273,3.41006108232547e-30,0.593757730764822,-0.752053702449528
"MPPED2",-24.3012221352324,7.66752308622598e-68,0.448155983511197,-1.15792713610714
"SUGCT",6.79666296415091,1.01991379534347e-10,1.81364892554765,0.858895215298584
"RASSF2",-1.91467748490756,0.0574058285056975,0.992531333957048,-0.0108154464041834
"TMEFF2",-9.06236947593123,3.42538626192929e-15,0.307461751930945,-1.70152114372526
"SSR3",-0.908373874003474,0.364812124119419,1.02211985838917,0.0315643831293804
"OR51D1",2.52605898790769,0.0116747273845014,Inf,Inf
"CCDC125",8.15909948096813,5.5685504738419e-14,1.55463691179361,0.636577675712662
"FIS1",1.14931708475594,0.252359217135556,1.08412169145616,0.116526706697812
"LAMP3",7.73353821808897,8.90557533155635e-13,3.57102208812567,1.83633705756744
"RALGDS",-8.84030669771328,1.49696511498965e-15,0.820810191430638,-0.284879450887861
"MAP3K10",9.02211786678208,7.77951803096288e-16,1.59750905593689,0.675824109524825
"LOC284632",-2.03676359560839,0.0436881554634673,0.768823824455598,-0.379275051580872
"ESF1",-3.6808412464136,0.000304557444136905,0.961666607425767,-0.0563912707237654
"SEC23B",10.9299998253656,1.04603597723026e-20,1.5339025711973,0.617206850171766
"METTL21EP",-8.59898054459828,2.35620035698274e-14,0.380500156530832,-1.39403104765997
"SNORA76C",6.33691141253836,1.24059551802937e-09,3.2660583648554,1.70755057226369
"FBXO15",2.55235214010513,0.0115178446471444,1.73079089514466,0.791431436570272
"CDKN2AIPNL",8.44446232016543,6.51916696816626e-15,1.31696065715095,0.397212247203369
"RAB3GAP2",1.95637944914903,0.0520081129938555,1.11524769981436,0.157364172572511
"RFC3",11.1571369342193,1.10425954828835e-21,1.64348918301219,0.716761961032745
"CHMP4B",18.3646545510968,5.47721312903335e-42,1.56594880086666,0.647037044082805
"N4BP2L2",-17.7381853510069,3.15539375722854e-39,0.625410135164893,-0.677125495653749
"CXorf66",1.12419245317909,0.261166740879895,83.3764822607613,6.3815685995353
"ATP1B4",-2.18991866270223,0.0305982506156787,0.0127780765822958,-6.29018549856172
"PARL",-1.02517280385585,0.306685501276378,1.01317254933811,0.0188798946479873
"KDELR3",11.70062047874,1.38594575262916e-23,2.14525259588559,1.10114752995146
"MAFG-AS1",15.1002540195786,3.53422757478496e-30,3.09614659345179,1.63047378047429
"PRODH2",4.90025733755253,1.10099371664366e-06,Inf,Inf
"GLDC",4.97760158836121,1.35303904299448e-06,8.95082098507495,3.16202001497752
"PLCG1",-4.31717766971833,2.5741623596455e-05,0.951962804667104,-0.0710228896006117
"AKR1A1",10.86821830827,2.00153697584302e-20,1.44825389843584,0.534314548487358
"OR5L2",1.68885436691191,0.0915312702759375,Inf,Inf
"ITGA7",-22.2279403979416,4.59616736629827e-46,0.0862039159397632,-3.53610278242606
"FUT8",13.9674349645132,1.06102302103757e-34,1.94115522586897,0.956915488807498
"C19orf33",10.0142071188479,9.41205960829744e-20,7.06057482669938,2.81978564325135
"ANKRD36BP2",-2.3690646593789,0.0191088530250994,1.17817427793425,0.236552961336919
"WAPAL",-1.27069052593725,0.205713000997426,0.997635715386344,-0.00341498027267902
"AMBP",1.88840060160777,0.0609682879249498,2.82923836088131,1.5004137276621
"DCAF15",7.9448074001004,3.68492753153875e-13,1.35367063844497,0.436876759530342
"GATM",-12.5127779836939,3.2414404046569e-29,0.802637586223875,-0.317179378105207
"OR10P1",0.513421442344692,0.608425617893592,1.59284614358562,0.671606920594628
"ABCB8",18.9237109514113,3.74194041800874e-41,2.0086017691342,1.00619155976808
"CHST10",6.56316060444566,2.62532643095199e-10,1.46295243290488,0.548882861801844
"CCDC117",10.2819452486297,1.41400995005256e-21,1.74450719131918,0.802819544714365
"RNASEH2C",4.89194279451491,2.11067932614827e-06,1.30684997722121,0.386093533220804
"KIF16B",-0.688949828362792,0.491562219348999,1.16434146221441,0.219514214260812
"A1BG-AS1",5.8090374603986,4.91343649462378e-08,1.37912021605016,0.463748220115217
"NOTCH2",-9.09997774074618,3.70994694879567e-16,0.757645989499692,-0.400404189095064
"CLASP1",-14.0538298891835,1.25267443337076e-29,0.728393729388915,-0.457209592422221
"ZSWIM2",-4.09321765387133,7.89925534400363e-05,0.244588289550546,-2.03157276302447
"AMER2",2.65093886093758,0.00870606486324072,6.01119094198508,2.58765084715649
"NOL10",14.7671415845055,7.83849761219634e-40,1.29621425840271,0.374304208952814
"TIMM44",8.95318546000708,1.21392710028116e-15,1.47901055403593,0.56463234736664
"EXTL3",-15.8435051873561,4.73225687302387e-44,0.803892966336537,-0.314924667133517
"RCC1",14.3924637071836,4.41707823902663e-28,2.89309818028165,1.53261528344795
"ZDHHC7",-9.07548275148416,5.17122136906917e-17,0.894884723890048,-0.160226243776774
"MALAT1",-6.20953449423559,4.80674565954376e-09,0.806072612718584,-0.311018289272514
"SERF1A",4.33845025114842,2.48956921578364e-05,1.19350717375495,0.255207237981969
"F2",10.5936122419981,1.07642206092832e-23,70.5811601618822,6.14121123917386
"ESPN",8.51793022840335,3.76125415421355e-14,3.47468368427564,1.79688164894466
"OR4C11",5.37500585222078,9.34962234472318e-08,Inf,Inf
"TCTN3",-1.40308983821693,0.162508154906661,0.997010185141505,-0.00431985207122849
"TANGO2",1.15033663388092,0.251973309875348,1.04893986363466,0.0689319696949997
"KCNQ5",4.29964511215507,3.00921118034514e-05,1.58973535180914,0.668786615565584
"FBXO47",-1.78688205066177,0.0758088738297737,1.52355960248462,0.607445940147147
"OR8D2",4.88022087164348,1.21632110812831e-06,Inf,Inf
"ABCA17P",9.22856786834112,4.94359569467082e-17,2.55286467719825,1.35211706508177
"FAM89A",-16.5659201164603,1.77844315036416e-33,0.183233250412647,-2.44824676911236
"LIN37",11.424197648364,8.52050571714351e-23,1.49683364215629,0.581913889417287
"TMEM39B",-3.74564507350898,0.000226650486063511,0.991746325129403,-0.0119569483473172
"SLC16A13",4.08036359257498,7.37756964598385e-05,1.32793617475851,0.409185807398544
"APOC3",3.07695746450539,0.00237642256783737,66.3249147936224,6.05147901193919
"HORMAD2",-5.60866038848499,1.40543048359044e-07,0.252747915165783,-1.9842289030257
"LIX1",11.2230943619606,7.99822565865238e-24,14.7372276128339,3.88139324310544
"SLC25A11",3.24497754964339,0.00145446063114938,1.10922131932458,0.149547250473325
"C1orf50",0.116628313658654,0.907275561413482,1.04599617468551,0.0648775755118782
"ZBED9",-15.0651219112554,3.90312643384278e-36,0.564228984423464,-0.825647315865791
"NCAPH",25.8888136623759,3.29836750020634e-55,7.18217113984663,2.84442003056681
"CHRNA6",27.6272434489054,7.12774825152856e-73,21.4675564033909,4.4240860771719
"RRS1",15.6089288744128,3.65024054631117e-34,2.15213884497847,1.1057711561939
"DNAJC5B",10.2021553494602,1.34830520203173e-18,2.92444886592237,1.54816476373231
"C8orf59",7.4807308557709,2.60731534953638e-12,1.39156262485024,0.476705836106
"GSK3A",25.2525761819191,8.89521940876503e-68,1.47916432218659,0.564782332109186
"DDRGK1",10.6346343348684,9.66848964728101e-20,1.73367830588696,0.793836222920919
"ISCU",-14.8878818221819,6.62055034880439e-31,0.684193755484531,-0.547523157944092
"TSPAN19",-5.02225863336313,1.64497801406234e-06,0.835564083761288,-0.259177614561212
"OARD1",-0.81815162109314,0.414415590024228,1.02464951735996,0.0351305184778813
"PBX4",-1.1338858341415,0.258371597839555,1.28189634904454,0.358279613934152
"PNPT1",8.83655959845366,2.42006345078667e-16,1.2911369781702,0.36864206589975
"MRPL1",-2.85307487999444,0.00486323158013646,0.972814961684453,-0.0397626775964321
"OR5AP2",-0.559015389550187,0.577125231345348,0.668901268631782,-0.580134813418194
"UBP1",-0.42704641811656,0.669936089165896,1.01896413755828,0.02710327674682
"XRCC4",8.29694092143665,2.48292105996699e-14,1.24855598672971,0.320260514871518
"OR6B3",0.450067229361294,0.653360708197798,1.24147243638906,0.312052230643824
"ITLN2",6.71075140981188,5.81808320253398e-11,14.4819805031086,3.85618700853983
"HES5",1.0397869743354,0.300240160170928,1.26573563306528,0.339976108799882
"SPRR2F",-7.45178966435355,1.82246501138243e-11,0.236772025758507,-2.07842945599615
"ZKSCAN8",-8.65430752091566,4.45821187391974e-15,0.626855759035607,-0.673794581148472
"COL1A1",15.2801841007929,6.58315503657363e-31,4.8008977968292,2.26330422373299
"ZNF701",0.65977357824774,0.510265396490776,1.09812969477059,0.135048454117791
"XAB2",4.51697388986949,1.30320779411502e-05,1.24554313118062,0.316774980681916
"IDH3B",1.21413285918845,0.226542335400009,1.0640645051701,0.0895856118054608
"KRTAP20-4",2.79054205122038,0.00535311128795876,Inf,Inf
"ZNF91",1.73782240840729,0.0839366902478032,1.23511026276818,0.304639842172713
"SNORD114-17",NA,NA,NA,NA
"PGAM5",18.1422804933671,4.61719898561839e-41,1.76862762080895,0.822630324928131
"FOXN4",8.34520292183956,5.23571410470637e-15,9.38218214645722,3.22992350970617
"IRAK4",-0.566725803823966,0.571706494483199,1.01638392010419,0.0234454562521861
"C18orf21",4.22977443834575,3.92335801479753e-05,1.18451352782214,0.244294675074947
"OXT",-2.24837152142424,0.026228589949668,0.777860276637718,-0.362417060890608
"FAM170B",-5.9972945919728,2.18306749254863e-08,0.342302631547339,-1.54665571137484
"RNF44",8.05897187586207,2.15614249526177e-13,1.28933335614919,0.366625319623321
"CLDN7",9.42615926789985,4.80597380671461e-16,2.34405331908199,1.22900538644118
"RDH10",-2.35889816730286,0.0192026034389373,1.70961197884395,0.773668921766312
"NFIX",-24.2163751214829,1.68250564713909e-78,0.562289320141167,-0.830615449619349
"AHNAK",-24.5700146360825,2.69613462126534e-56,0.328775970014096,-1.60482323749913
"SMS",23.8151029068413,1.04750275481029e-59,2.07301541651868,1.05173084546438
"DDX60",4.22859718185477,3.45303847508114e-05,1.58591517527667,0.665315608696137
"CXorf67",1.52319914595313,0.12900963207827,15.850859701197,3.98648918465384
"PTK6",12.6870739961092,1.83981422399131e-24,3.94020024687184,1.97826895146535
"ABHD11",16.8216903061036,9.32469661966937e-36,2.54642660140805,1.34847413337103
"ADAMTSL1",-9.70379765413398,3.30975025741875e-17,0.488514126571709,-1.03352781306162
"RAET1K",12.7915498671419,5.14552926796425e-28,4.60546920365334,2.20334814508981
"MFSD6",-2.27562969779907,0.0240129907587807,1.02342903504279,0.0334110688084965
"CD101",5.60274615518304,1.09940353891086e-07,1.51027100973699,0.594807456385789
"RPGRIP1",-1.72136743763181,0.0871432410946968,1.03503763269307,0.0496832232923735
"ISLR2",-16.8249995981458,8.43897001772824e-39,0.503018428480022,-0.991316839608605
"NHSL1",-9.98161403833652,6.30753183908476e-20,0.859137881558937,-0.219038409299867
"PLXNA3",22.2978782438904,1.46591042056025e-54,2.14338589838962,1.09989161836369
"TPPP",-24.3221253138087,4.0359752961145e-67,0.396455823883776,-1.33476797603114
"RNASE13",-13.6742815670133,7.67901724213108e-27,0.31253905190405,-1.67789162841405
"OTOP1",3.67694139752867,0.000270741032388903,7.83907943629496,2.97068424481628
"CNTNAP5",-0.805257393483925,0.422185971155572,0.705393130472808,-0.503500568855364
"PSD",7.22941382779232,3.49511513952492e-11,2.29222680714685,1.19674980035887
"AKNA",-6.2458556089584,2.65366189811125e-09,0.921594223343059,-0.117796421054664
"HS3ST4",-20.0587491154446,1.99924265103856e-41,0.137048590912556,-2.86724059995182
"KDSR",-16.5864572959186,1.75215702627349e-37,0.703190163862214,-0.508013204506235
"RBMY2EP",NA,NA,NA,NA
"PITPNC1",-8.26109105493012,1.05552275000654e-14,0.907154381741807,-0.140580001884142
"PAPLN",-16.7632123088257,6.90563810881373e-42,0.605056930952605,-0.724857200204587
"ZNF607",3.23829121727707,0.00148721536784817,1.17654919120473,0.234561640514213
"ADORA2B",-8.40182714264211,3.16630794303767e-14,0.697312494732758,-0.520122762226532
"STX1B",-13.2896316649459,8.53714621791273e-31,0.745885713770529,-0.422973500341842
"LDLRAD2",-7.96763104062164,5.5560006140644e-13,0.642561748248836,-0.638092995270504
"TLR9",-1.76608778911913,0.0786940217455203,1.30682839302944,0.38606970518841
"RGS22",-6.5128470690758,6.73736535240326e-10,1.260837214744,0.334382022976615
"GRK5",-20.9028852092769,2.74167720455668e-46,0.430797424352916,-1.21491847054931
"SF3B5",6.56048560507842,5.48710427146834e-10,1.30304739560525,0.381889559854705
"SRD5A1",6.18573608486981,6.81012304905686e-09,1.54706538562629,0.629534172562859
"GNAS-AS1",-11.2672694152732,5.86557812750149e-22,0.601588090956083,-0.733152087194715
"HCFC1R1",9.5069518166606,3.58607642001735e-17,1.59863571682312,0.676841227494267
"OR1G1",3.31697431281463,0.00107190718829373,3.0660615578155,1.61638666250994
"FBXL19",16.5227026049238,1.4589373328796e-33,2.38231464590723,1.25236397076356
"C2orf27B",-0.942819659725616,0.347687131515956,0.533775503794805,-0.905694996535009
"IQCF3",1.96235460690554,0.0511253303893709,2.81661648713781,1.493963138519
"DUSP8",-2.69705542751376,0.00786455421916345,0.879248215880566,-0.18565759246683
"MAPK4",-22.0013649303811,8.06033216693728e-63,1.12890619583947,0.174925613285777
"MAGEA9B",4.65898945978101,5.51507733722956e-06,13.1489088495037,3.71687117860838
"C12orf77",4.83097711213743,3.01620755540154e-06,3.55994268502512,1.83185401402997
"VSIG1",8.40025995471111,2.00945472377174e-14,3.3849022666933,1.75911417903146
"SLC4A10",-1.84946756359874,0.0658965966380947,6.82346743446866,2.77050504999238
"KIAA0226",10.6512797533396,4.83396166287927e-22,1.23954340502301,0.309808791081798
"PSTK",-2.6690297387703,0.00841455507015065,0.974046357283212,-0.0379376595088062
"TMEM164",-0.285666182149652,0.775332730259775,1.23314872773402,0.302346810952776
"DSCR10",5.66720776176066,1.83045368702263e-08,28.6588173045678,4.84090716840781
"SIGLECL1",-2.2614612361653,0.0253959468634452,0.565913399878905,-0.821346796466561
"KRTAP5-3",0.0622776534829396,0.950426982788395,1.25901115612398,0.332291066864259
"LINC01205",6.46636134754728,1.50780870713338e-10,Inf,Inf
"KCTD5",30.6191335755272,5.6253272919903e-77,2.05239053595417,1.03730527805793
"ST7L",-11.005726004091,9.41274993228835e-22,0.793517576806327,-0.333665915065123
"SCAF1",12.330850494005,2.66972276235104e-24,1.64613495086614,0.719082613380811
"C6orf136",13.149270001808,4.64639389044036e-28,1.46895704507413,0.554792209532995
"PYHIN1",-5.20157845407365,4.5807230334288e-07,1.2451473363963,0.31631646431083
"ZDHHC20",-1.70171693852768,0.0907373289222494,1.07047177510399,0.0982467569991595
"SPAG16",-14.8176219597738,4.55266691177977e-44,0.918348079679927,-0.122887015706617
"GATA3-AS1",7.63278012353058,1.81542561022806e-12,5.57393005026641,2.47869489753197
"MTR",-8.25155919384438,3.84599584277429e-14,0.838590454906167,-0.253961685807172
"CITED1",-12.5913630271071,1.6719054075371e-24,0.282433286335365,-1.82401796661461
"COPZ2",-8.95110656109816,1.84904248816272e-15,0.55246072968319,-0.856056177179423
"CACNA1H",10.3404231328431,6.14111652427575e-21,5.85892534944047,2.55063606819503
"OSGEPL1",-2.42279174256296,0.0164512127329633,0.977004777358162,-0.0335624781859456
"FPR3",6.17761605032949,7.16235481146661e-09,1.65536938254506,0.727153178908391
"C1orf131",27.0228454872703,9.96859143382393e-79,1.7497445995437,0.807144355279419
"CLUHP3",-2.03066704791934,0.0442621172075718,0.860434245901929,-0.216863148683262
"ZNRF1",5.85649391947122,1.6055414248999e-08,1.25495881216414,0.327640015601039
"IRAK1BP1",-7.10492702814809,3.56803377262636e-11,0.827675421078155,-0.272862979585889
"ZNF395",-23.4960681071125,1.11049844472208e-65,0.588028760421276,-0.766041376046072
"GDPD1",5.89179584964702,2.06177147449416e-08,1.82704741847034,0.869514077591156
"FGFR4",6.24426158673339,4.9923714829543e-09,3.3699620842383,1.75273235960028
"PODN",-10.2558174431853,5.73323734474334e-19,0.455518017777545,-1.13441997468174
